Mixer/OpenDumpValve;Mixer/Level;Mixer/InFlow;Mixer/InFlowTemp;Mixer/Temperature;Mixer/OutFlowTemp;Mixer/OpenOutlet;Mixer/OutFlow;Mixer/Fill1On;Mixer/Fill2On;Mixer/Fill3On;Mixer/TurnMixerOn;Mixer/MixerIsOn;T1/OpenDumpValve;T1/Level;T1/InFlow;T1/OpenOutlet;T1/OutFlow;T1/HeaterOn;T1/InFlowTemp;T1/OutFlowTemp;T1/Temperature;T1/CoolerOn;Timestamp;Anomaly;Parameter for Anomaly;Actual value;Run id
0;0;0.01;0;276.68450766810423;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.4231636654228;0;2022 - 07 - 13_225438.310;-;;0;20220713225438,00
0;0.0014409068202375051;0.01;277;276.65839048854934;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.1932859056132;0;2022 - 07 - 13_225438.419;-;;0;20220713225438,00
0;0.0005394234763440586;0.01;277;277.2980859478927;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.46901463855477;0;2022 - 07 - 13_225438.529;-;;0;20220713225438,00
0;0.0030267834759605677;0.01;277;277.34589527540186;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.52274844749957;0;2022 - 07 - 13_225438.637;-;;0;20220713225438,00
0;0.006866567024439612;0.01;277;277.30281862048565;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.04703977310425;0;2022 - 07 - 13_225438.753;-;;0;20220713225438,00
0;0.0058354420355648425;0.01;277;276.51179945422894;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.3792858495746;0;2022 - 07 - 13_225438.863;-;;0;20220713225438,00
0;0.008048663854514684;0.01;277;277.20103556043523;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.54029650196446;0;2022 - 07 - 13_225438.974;-;;0;20220713225438,00
0;0.007078008303989962;0.01;277;277.1956242829076;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.70193132720976;0;2022 - 07 - 13_225439.076;-;;0;20220713225438,00
0;0.010944848400760385;0.01;277;276.56501834982316;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.0532913736782;0;2022 - 07 - 13_225439.186;-;;0;20220713225438,00
0;0.01181411031387724;0.01;277;277.07316367075464;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.8149510092637;0;2022 - 07 - 13_225439.295;-;;0;20220713225438,00
0;0.014591513076273398;0.01;277;276.9937867231173;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.3198974182922;0;2022 - 07 - 13_225439.405;-;;0;20220713225438,00
0;0.01388794441872747;0.01;277;277.4109218292455;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.9239277934767;0;2022 - 07 - 13_225439.514;-;;0;20220713225438,00
0;0.014454300479262529;0.01;277;276.70724652903505;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;276.6640638835561;0;2022 - 07 - 13_225439.623;-;;0;20220713225438,00
0;0.017099171196351803;0.01;277;277.1407804105622;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.0272097911347;0;2022 - 07 - 13_225439.732;-;;0;20220713225438,00
0;0.019794577592793794;0.01;277;276.84699374919165;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.027002431232;0;2022 - 07 - 13_225439.843;-;;0;20220713225438,00
0;0.02247336133646268;0.01;277;277.0753409730157;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;276.6097553927031;0;2022 - 07 - 13_225439.952;-;;0;20220713225438,00
0;0.01971897680604506;0.01;277;276.7202798692606;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;277.47369319106156;0;2022 - 07 - 13_225440.054;-;;0;20220713225438,00
0;0.02479825802134848;0.01;277;276.82507245071486;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;277.2421404205925;0;2022 - 07 - 13_225440.155;-;;0;20220713225438,00
0;0.025185986193128302;0.01;277;277.00152678531686;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;277.29347088550844;0;2022 - 07 - 13_225440.264;-;;0;20220713225438,00
0;0.027450650573773237;0.01;277;276.70003172112644;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.3004656633364;0;2022 - 07 - 13_225440.374;-;;0;20220713225438,00
0;0.024610209103989315;0.01;277;277.48416857653496;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.33024768150887;0;2022 - 07 - 13_225440.481;-;;0;20220713225438,00
0;0.028318675196154334;0.01;277;277.4491800670276;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.92674274669344;0;2022 - 07 - 13_225440.591;-;;0;20220713225438,00
0;0.031284986791717505;0.01;277;276.9534499135118;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.10507137123733;0;2022 - 07 - 13_225440.705;-;;0;20220713225438,00
0;0.029881645040625873;0.01;277;276.9571772904402;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.3162814666593;0;2022 - 07 - 13_225440.817;-;;0;20220713225438,00
0;0.03192806920758875;0.01;277;277.1472472528216;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.160452665603;0;2022 - 07 - 13_225440.918;-;;0;20220713225438,00
0;0.03289268526241749;0.01;277;277.1140060665152;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.4292319668127;0;2022 - 07 - 13_225441.029;-;;0;20220713225438,00
0;0.03602494356984402;0.01;277;277.324171530001;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.8427152495565;0;2022 - 07 - 13_225441.130;-;;0;20220713225438,00
0;0.03413934523372704;0.01;277;276.71027049758027;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.78570239492024;0;2022 - 07 - 13_225441.240;-;;0;20220713225438,00
0;0.03931998884836891;0.01;277;277.3926429133363;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.06705538070156;0;2022 - 07 - 13_225441.356;-;;0;20220713225438,00
0;0.03776350375648424;0.01;277;277.12992082239595;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.4232886158504;0;2022 - 07 - 13_225441.468;-;;0;20220713225438,00
