Mixer/OpenDumpValve;Mixer/Level;Mixer/InFlow;Mixer/InFlowTemp;Mixer/Temperature;Mixer/OutFlowTemp;Mixer/OpenOutlet;Mixer/OutFlow;Mixer/Fill1On;Mixer/Fill2On;Mixer/Fill3On;Mixer/TurnMixerOn;Mixer/MixerIsOn;T1/OpenDumpValve;T1/Level;T1/InFlow;T1/OpenOutlet;T1/OutFlow;T1/HeaterOn;T1/InFlowTemp;T1/OutFlowTemp;T1/Temperature;T1/CoolerOn;Timestamp;Anomaly;Parameter for Anomaly;Actual value;Run id
0;0;0.01;0;277.2246971129089;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.8580737571968;0;2022 - 07 - 12_003407.931;-;;0;20220712003407,00
0;0.000838788139609106;0.01;277;276.59372481102764;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.79666992104455;0;2022 - 07 - 12_003408.039;-;;0;20220712003407,00
0;0.004845968079335395;0.01;277;276.8889914268577;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.8365278976674;0;2022 - 07 - 12_003408.148;-;;0;20220712003407,00
0;0.003525987689458357;0.01;277;277.07800087545905;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.64859299694587;0;2022 - 07 - 12_003408.256;-;;0;20220712003407,00
0;0.006534410450862687;0.01;277;277.1530960810618;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.0490524124117;0;2022 - 07 - 12_003408.364;-;;0;20220712003407,00
0;0.006546301395137885;0.01;277;276.6419560043803;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.22309848001373;0;2022 - 07 - 12_003408.472;-;;0;20220712003407,00
0;0.007896082927783186;0.01;277;277.05529985695864;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.7907614658078;0;2022 - 07 - 12_003408.586;-;;0;20220712003407,00
0;0.010749731185798712;0.01;277;277.16493514304284;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.15834020527933;0;2022 - 07 - 12_003408.694;-;;0;20220712003407,00
0;0.011624658599566523;0.01;277;277.3584482496877;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.73562824597377;0;2022 - 07 - 12_003408.802;-;;0;20220712003407,00
0;0.011400037489042359;0.01;277;276.6185034872585;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.9928928751;0;2022 - 07 - 12_003408.911;-;;0;20220712003407,00
0;0.014983148200561725;0.01;277;276.87376336211986;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.7307629674816;0;2022 - 07 - 12_003409.022;-;;0;20220712003407,00
0;0.016330984691620407;0.01;277;277.0232469493166;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.9891790032802;0;2022 - 07 - 12_003409.130;-;;0;20220712003407,00
0;0.017565157884082618;0.01;277;277.24470257421257;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.18982489066656;0;2022 - 07 - 12_003409.238;-;;0;20220712003407,00
0;0.018815326863077582;0.01;277;276.56822823317185;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.4848888474446;0;2022 - 07 - 12_003409.340;-;;0;20220712003407,00
0;0.019225828991747986;0.01;277;277.0180915768809;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;276.8948004927462;0;2022 - 07 - 12_003409.441;-;;0;20220712003407,00
0;0.018668729617187945;0.01;277;277.42889948791327;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;276.6226398703282;0;2022 - 07 - 12_003409.541;-;;0;20220712003407,00
0;0.023561528849003643;0.01;277;277.34880300930195;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;277.4950861646771;0;2022 - 07 - 12_003409.646;-;;0;20220712003407,00
0;0.02061154838211089;0.01;277;276.9718696276994;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;277.03696561257215;0;2022 - 07 - 12_003409.758;-;;0;20220712003407,00
0;0.022685976853127027;0.01;277;276.91940446590064;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;276.63050535560143;0;2022 - 07 - 12_003409.869;-;;0;20220712003407,00
0;0.025601625983738722;0.01;277;277.2365571072962;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.2846685754064;0;2022 - 07 - 12_003409.973;-;;0;20220712003407,00
0;0.02678245029032697;0.01;277;276.555898054529;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.61236758768206;0;2022 - 07 - 12_003410.083;-;;0;20220712003407,00
0;0.028777434279780547;0.01;277;277.07370443529163;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.01709444565563;0;2022 - 07 - 12_003410.191;-;;0;20220712003407,00
0;0.03108636236419468;0.01;277;277.0211243892653;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.6000627694186;0;2022 - 07 - 12_003410.301;-;;0;20220712003407,00
0;0.02958703599860414;0.01;277;276.5132424570682;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.6693780320554;0;2022 - 07 - 12_003410.413;-;;0;20220712003407,00
0;0.030012238707204035;0.01;277;277.00918407622225;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.05832666091544;0;2022 - 07 - 12_003410.521;-;;0;20220712003407,00
0;0.032946062984366684;0.01;277;277.48904727026314;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.43015545929325;0;2022 - 07 - 12_003410.630;-;;0;20220712003407,00
0;0.033437901527516425;0.01;277;276.6744337888316;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.1898929954925;0;2022 - 07 - 12_003410.741;-;;0;20220712003407,00
0;0.03883272341571234;0.01;277;276.61652560444395;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.8015904432636;0;2022 - 07 - 12_003410.850;-;;0;20220712003407,00
0;0.03825613368551747;0.01;277;276.69903682554104;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.46112422177623;0;2022 - 07 - 12_003410.957;-;;0;20220712003407,00
0;0.03734741757755186;0.01;277;277.3511771940865;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.28098672990734;0;2022 - 07 - 12_003411.069;-;;0;20220712003407,00
0;0.039762218919868385;0.01;277;277.46025466777394;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.07404737806604;0;2022 - 07 - 12_003411.177;-;;0;20220712003407,00
0;0.039526553962731865;0.01;277;276.5255258549123;276.99999999999994;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999994;277;277.1814820969857;0;2022 - 07 - 12_003411.285;-;;0;20220712003407,00
0;0.04267866719201523;0.01;277;276.9346675055262;276.9999999999999;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999999;277;276.80041428203714;0;2022 - 07 - 12_003411.386;-;;0;20220712003407,00
0;0.04597968454005484;0.01;277;276.6517289975432;276.9999999999999;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999999;277;276.8617411173702;0;2022 - 07 - 12_003411.491;-;;0;20220712003407,00
0;0.047299365245115126;0.01;277;276.8544918738092;276.99999999999983;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999983;277;277.00979419821397;0;2022 - 07 - 12_003411.599;-;;0;20220712003407,00
0;0.04717239385140857;0.01;277;277.0726075128523;276.99999999999983;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999983;277;277.1538954505948;0;2022 - 07 - 12_003411.711;-;;0;20220712003407,00
0;0.048270753495112236;0.01;277;276.62754732655696;276.99999999999983;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999983;277;276.54422638520793;0;2022 - 07 - 12_003411.820;-;;0;20220712003407,00
0;0.047838584222057175;0.01;277;277.4108145790688;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;277.11029612720495;0;2022 - 07 - 12_003411.930;-;;0;20220712003407,00
0;0.05310452937566811;0.01;277;276.6638732711614;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;276.5240019708984;0;2022 - 07 - 12_003412.044;-;;0;20220712003407,00
0;0.05420261485197553;0.01;277;276.6046016109661;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;276.8970438490608;0;2022 - 07 - 12_003412.153;-;;0;20220712003407,00
0;0.05447886852413137;0.01;277;277.0314514928176;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;276.9968991752234;0;2022 - 07 - 12_003412.254;-;;0;20220712003407,00
0;0.05316901802745766;0.01;277;276.6314012553221;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;276.7325077039341;0;2022 - 07 - 12_003412.364;-;;0;20220712003407,00
0;0.05796865790260982;0.01;277;277.32979203845804;276.9999999999997;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999997;277;277.0937491821096;0;2022 - 07 - 12_003412.466;-;;0;20220712003407,00
0;0.05952465464467878;0.01;277;276.5022241389386;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.09651709329177;0;2022 - 07 - 12_003412.566;-;;0;20220712003407,00
0;0.0570581866443189;0.01;277;276.61505088727654;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.25946992671095;0;2022 - 07 - 12_003412.675;-;;0;20220712003407,00
0;0.058663122920873646;0.01;277;276.77611281875306;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.2938807424129;0;2022 - 07 - 12_003412.775;-;;0;20220712003407,00
0;0.062222331469006714;0.01;277;277.20792637844903;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.55654897590006;0;2022 - 07 - 12_003412.886;-;;0;20220712003407,00
0;0.06397558905894839;0.01;277;277.33862503843284;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.7529246258796;0;2022 - 07 - 12_003413.000;-;;0;20220712003407,00
0;0.06366095490209904;0.01;277;276.6753265695528;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.4731524162801;0;2022 - 07 - 12_003413.115;-;;0;20220712003407,00
0;0.06718363497649514;0.01;277;277.27926313028604;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.7208143110484;0;2022 - 07 - 12_003413.222;-;;0;20220712003407,00
0;0.06797786943586394;0.01;277;277.37105568632035;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.48922829003504;0;2022 - 07 - 12_003413.331;-;;0;20220712003407,00
0;0.06725874250617625;0.01;277;276.76240952092303;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.12729717447763;0;2022 - 07 - 12_003413.433;-;;0;20220712003407,00
0;0.0696438008746223;0.01;277;276.75209938001416;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.75912850921003;0;2022 - 07 - 12_003413.536;-;;0;20220712003407,00
0;0.07320090008422497;0.01;277;277.1125989517252;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.79198799342475;0;2022 - 07 - 12_003413.647;-;;0;20220712003407,00
0;0.072733733892751;0.01;277;277.1377930574292;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.76302870049284;0;2022 - 07 - 12_003413.757;-;;0;20220712003407,00
0;0.07467373604559552;0.01;277;276.51813850552657;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.68836468466947;0;2022 - 07 - 12_003413.869;-;;0;20220712003407,00
0;0.0772880232934734;0.01;277;277.3926009884532;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.36960595234746;0;2022 - 07 - 12_003413.981;-;;0;20220712003407,00
0;0.07836854767912818;0.01;277;276.74387713859005;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.2764138759935;0;2022 - 07 - 12_003414.089;-;;0;20220712003407,00
0;0.0775097702005672;0.01;277;277.40625869245525;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.4880771781262;0;2022 - 07 - 12_003414.195;-;;0;20220712003407,00
0;0.08158286850126796;0.01;277;276.7363248906264;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.2607797946598;0;2022 - 07 - 12_003414.301;-;;0;20220712003407,00
0;0.08025466206970502;0.01;277;276.5166188641526;276.9999999999997;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999997;277;276.5651796595497;0;2022 - 07 - 12_003414.402;-;;0;20220712003407,00
0;0.08125349530011164;0.01;277;276.8992195494466;276.9999999999997;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999997;277;277.49234171630457;0;2022 - 07 - 12_003414.511;-;;0;20220712003407,00
0;0.08234849724187887;0.01;277;277.39949788893523;276.9999999999997;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999997;277;277.3828605906492;0;2022 - 07 - 12_003414.624;-;;0;20220712003407,00
0;0.08485347989489851;0.01;277;276.67875839871266;276.9999999999997;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999997;277;276.6359420861751;0;2022 - 07 - 12_003414.725;-;;0;20220712003407,00
0;0.08485095358852632;0.01;277;277.41859431374723;276.9999999999997;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999997;277;277.1497048952848;0;2022 - 07 - 12_003414.837;-;;0;20220712003407,00
