Mixer/OpenDumpValve;Mixer/Level;Mixer/InFlow;Mixer/InFlowTemp;Mixer/Temperature;Mixer/OutFlowTemp;Mixer/OpenOutlet;Mixer/OutFlow;Mixer/Fill1On;Mixer/Fill2On;Mixer/Fill3On;Mixer/TurnMixerOn;Mixer/MixerIsOn;T1/OpenDumpValve;T1/Level;T1/InFlow;T1/OpenOutlet;T1/OutFlow;T1/HeaterOn;T1/InFlowTemp;T1/OutFlowTemp;T1/Temperature;T1/CoolerOn;Timestamp;Anomaly;Parameter for Anomaly;Actual value;Run id
0;0;0.01;0;277.14621941263147;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.4538751449221;0;2022 - 07 - 12_125312.206;-;;0;20220712125312,00
0;0.0035393717058274385;0.01;277;277.3908332650973;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.0668632013569;0;2022 - 07 - 12_125312.315;-;;0;20220712125312,00
0;0.002010778308039315;0.01;277;276.86277734970804;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.8668981880727;0;2022 - 07 - 12_125312.424;-;;0;20220712125312,00
0;0.0037357819715379357;0.01;277;276.9596459350826;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.95709327489936;0;2022 - 07 - 12_125312.535;-;;0;20220712125312,00
0;0.0050957733374597915;0.01;277;277.47329190372176;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.9648555272561;0;2022 - 07 - 12_125312.639;-;;0;20220712125312,00
0;0.006623970335822489;0.01;277;277.33161901767915;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.72715222799553;0;2022 - 07 - 12_125312.748;-;;0;20220712125312,00
0;0.008276382289382933;0.01;277;276.6612350061356;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.4586031841853;0;2022 - 07 - 12_125312.857;-;;0;20220712125312,00
0;0.008227017672907407;0.01;277;277.2910362411249;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.5278232512194;0;2022 - 07 - 12_125312.967;-;;0;20220712125312,00
0;0.011916048173533322;0.01;277;277.11442674911325;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.9255115238137;0;2022 - 07 - 12_125313.082;-;;0;20220712125312,00
0;0.010812540288883236;0.01;277;277.16771188130036;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.64021941280936;0;2022 - 07 - 12_125313.191;-;;0;20220712125312,00
0;0.014681239005161925;0.01;277;277.2325610461331;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.18641750267074;0;2022 - 07 - 12_125313.299;-;;0;20220712125312,00
0;0.01239783967475407;0.01;277;276.5548985307361;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.26021793194127;0;2022 - 07 - 12_125313.407;-;;0;20220712125312,00
0;0.01722339297191423;0.01;277;277.20602657026905;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;276.8886039351991;0;2022 - 07 - 12_125313.515;-;;0;20220712125312,00
0;0.019574707076416176;0.01;277;277.4857774889031;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.2011117673019;0;2022 - 07 - 12_125313.627;-;;0;20220712125312,00
0;0.01666706173981743;0.01;277;277.2758304214925;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;276.779435159303;0;2022 - 07 - 12_125313.737;-;;0;20220712125312,00
0;0.021460601007396485;0.01;277;277.40351095930856;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;277.3826555981686;0;2022 - 07 - 12_125313.847;-;;0;20220712125312,00
0;0.020333260752673873;0.01;277;276.98624015994676;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;276.8370088019115;0;2022 - 07 - 12_125313.960;-;;0;20220712125312,00
0;0.024555108558613592;0.01;277;276.5048273261661;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;276.96151325360944;0;2022 - 07 - 12_125314.060;-;;0;20220712125312,00
0;0.024909738785689955;0.01;277;277.1947543866444;277.00000000000017;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000017;277;277.18395794680526;0;2022 - 07 - 12_125314.176;-;;0;20220712125312,00
0;0.02724430836687493;0.01;277;276.58661943771267;277.0000000000001;0;0;1;0;0;0;0;0;0;0;0;0;0;277.0000000000001;277;277.2619496918106;0;2022 - 07 - 12_125314.284;-;;0;20220712125312,00
0;0.02857406360266806;0.01;277;276.95459815322175;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.160981624695;0;2022 - 07 - 12_125314.392;-;;0;20220712125312,00
0;0.030801340352859016;0.01;277;276.67606206944964;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.8195278473755;0;2022 - 07 - 12_125314.501;-;;0;20220712125312,00
0;0.030218072604407745;0.01;277;276.9076097153163;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.70943963863397;0;2022 - 07 - 12_125314.608;-;;0;20220712125312,00
0;0.03125598522203914;0.01;277;277.1203490414752;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.16411225062984;0;2022 - 07 - 12_125314.717;-;;0;20220712125312,00
0;0.0316733058613047;0.01;277;276.56361420548694;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.80861292328154;0;2022 - 07 - 12_125314.828;-;;0;20220712125312,00
0;0.03579432666429961;0.01;277;276.85930389182613;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.31267334325827;0;2022 - 07 - 12_125314.936;-;;0;20220712125312,00
0;0.0345702333189119;0.01;277;276.51390346466286;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.4083299636414;0;2022 - 07 - 12_125315.047;-;;0;20220712125312,00
0;0.03632947932698098;0.01;277;276.7097510607959;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.4373097172646;0;2022 - 07 - 12_125315.155;-;;0;20220712125312,00
0;0.0394883045910778;0.01;277;277.4193903798794;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.50249125156665;0;2022 - 07 - 12_125315.265;-;;0;20220712125312,00
0;0.03954970341409682;0.01;277;277.34142386253995;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.31230056277116;0;2022 - 07 - 12_125315.374;-;;0;20220712125312,00
0;0.039765852889333486;0.01;277;277.3090860437644;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.71749506528374;0;2022 - 07 - 12_125315.482;-;;0;20220712125312,00
0;0.043028912874990444;0.01;277;276.76105125167453;276.99999999999994;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999994;277;277.278902723351;0;2022 - 07 - 12_125315.582;-;;0;20220712125312,00
0;0.0421562426619997;0.01;277;277.07914197285606;276.9999999999999;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999999;277;276.52537344071334;0;2022 - 07 - 12_125315.690;-;;0;20220712125312,00
0;0.04380710911368653;0.01;277;276.73536592174094;276.9999999999999;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999999;277;276.661025039461;0;2022 - 07 - 12_125315.799;-;;0;20220712125312,00
0;0.04688683512120122;0.01;277;276.8371201210361;276.99999999999983;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999983;277;276.51410682779465;0;2022 - 07 - 12_125315.909;-;;0;20220712125312,00
0;0.04976451233285841;0.01;277;276.884554482244;276.99999999999983;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999983;277;277.368570635034;0;2022 - 07 - 12_125316.021;-;;0;20220712125312,00
0;0.04629763659574988;0.01;277;277.4212424289067;276.99999999999983;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999983;277;277.2697556478762;0;2022 - 07 - 12_125316.136;-;;0;20220712125312,00
0;0.04805140111621069;0.01;277;277.3594103869325;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;277.4559460105169;0;2022 - 07 - 12_125316.251;-;;0;20220712125312,00
0;0.049997662711365166;0.01;277;276.7737010117961;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;277.3300417232467;0;2022 - 07 - 12_125316.360;-;;0;20220712125312,00
0;0.05472916951355801;0.01;277;276.7875475242208;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;276.725230780535;0;2022 - 07 - 12_125316.468;-;;0;20220712125312,00
0;0.05515317230848051;0.01;277;277.3410512366521;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;276.6683724155502;0;2022 - 07 - 12_125316.579;-;;0;20220712125312,00
0;0.05379922175305557;0.01;277;277.198709907801;276.9999999999998;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999998;277;276.87951694167197;0;2022 - 07 - 12_125316.688;-;;0;20220712125312,00
0;0.05597781044681077;0.01;277;276.7503221143269;276.9999999999997;0;0;1;0;0;0;0;0;0;0;0;0;0;276.9999999999997;277;277.35562204283457;0;2022 - 07 - 12_125316.796;-;;0;20220712125312,00
0;0.05930243176038969;0.01;277;276.7010876192713;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.70499957548685;0;2022 - 07 - 12_125316.908;-;;0;20220712125312,00
0;0.058551379232527706;0.01;277;277.30885109901806;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.13526823820325;0;2022 - 07 - 12_125317.019;-;;0;20220712125312,00
0;0.05837735335012171;0.01;277;276.9135131297693;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.7123349300643;0;2022 - 07 - 12_125317.130;-;;0;20220712125312,00
0;0.06314366363736293;0.01;277;277.0993067760014;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.75161655165795;0;2022 - 07 - 12_125317.238;-;;0;20220712125312,00
0;0.06391918571442504;0.01;277;277.4676535297031;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.61643701191826;0;2022 - 07 - 12_125317.345;-;;0;20220712125312,00
0;0.06335201646574502;0.01;277;276.91276208190806;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.88432765583707;0;2022 - 07 - 12_125317.451;-;;0;20220712125312,00
0;0.06543606258857837;0.01;277;276.5012990445833;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.5921011115853;0;2022 - 07 - 12_125317.561;-;;0;20220712125312,00
0;0.06671220648946759;0.01;277;277.36806446121415;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;276.5379710747106;0;2022 - 07 - 12_125317.673;-;;0;20220712125312,00
0;0.06939567548883752;0.01;277;276.7850395479632;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.1321577078813;0;2022 - 07 - 12_125317.784;-;;0;20220712125312,00
0;0.06973187729386034;0.01;277;277.10371690504394;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.4577825269465;0;2022 - 07 - 12_125317.894;-;;0;20220712125312,00
0;0.07136343707466382;0.01;277;276.5774766481839;276.99999999999966;0;0;1;0;0;0;0;0;0;0;0;0;0;276.99999999999966;277;277.28596980766673;0;2022 - 07 - 12_125318.005;-;;0;20220712125312,00
