Mixer/OpenDumpValve;Mixer/Level;Mixer/InFlow;Mixer/InFlowTemp;Mixer/Temperature;Mixer/OutFlowTemp;Mixer/OpenOutlet;Mixer/OutFlow;Mixer/Fill1On;Mixer/Fill2On;Mixer/Fill3On;Mixer/TurnMixerOn;Mixer/MixerIsOn;T1/OpenDumpValve;T1/Level;T1/InFlow;T1/OpenOutlet;T1/OutFlow;T1/HeaterOn;T1/InFlowTemp;T1/OutFlowTemp;T1/Temperature;T1/CoolerOn;Timestamp;Anomaly;Parameter for Anomaly;Actual value;Run id
0;0;0.01;0;277.4677792871221;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.4603135622853;0;2022 - 07 - 13_214304.617;-;;0;20220713214304,00
0;0.0025409832906256907;0.01;277;276.6505905660571;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.3900510929013;0;2022 - 07 - 13_214304.727;-;;0;20220713214304,00
0;0.002741302217821619;0.01;277;276.60584725817006;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.0121895826944;0;2022 - 07 - 13_214304.843;-;;0;20220713214304,00
0;0.004660455511089224;0.01;277;276.6967392108388;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276.87114180548633;0;2022 - 07 - 13_214304.951;-;;0;20220713214304,00
0;0.0029273136164717503;0.01;277;277.1967215429511;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.46182013860056;0;2022 - 07 - 13_214305.059;-;;0;20220713214304,00
0;0.008881124124523725;0.01;277;276.9845920649752;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.3829096801965;0;2022 - 07 - 13_214305.167;-;;0;20220713214304,00
0;0.010483250896564463;0.01;277;277.0765028798844;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.89597058174945;0;2022 - 07 - 13_214305.275;-;;0;20220713214304,00
0;0.008616134270450465;0.01;277;276.94306664329173;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.83781923788496;0;2022 - 07 - 13_214305.389;-;;0;20220713214304,00
0;0.011528464304774763;0.01;277;276.8655056242671;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.7938333047991;0;2022 - 07 - 13_214305.498;-;;0;20220713214304,00
0;0.01353232962844788;0.01;277;276.9871429519203;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.5707602431396;0;2022 - 07 - 13_214305.606;-;;0;20220713214304,00
