Mixer/OpenDumpValve;Mixer/Level;Mixer/InFlow;Mixer/InFlowTemp;Mixer/Temperature;Mixer/OutFlowTemp;Mixer/OpenOutlet;Mixer/OutFlow;Mixer/Fill1On;Mixer/Fill2On;Mixer/Fill3On;Mixer/TurnMixerOn;Mixer/MixerIsOn;T1/OpenDumpValve;T1/Level;T1/InFlow;T1/OpenOutlet;T1/OutFlow;T1/HeaterOn;T1/InFlowTemp;T1/OutFlowTemp;T1/Temperature;T1/CoolerOn;Timestamp;Anomaly;Parameter for Anomaly;Actual value;Run id
0;0;0,01;0;277,0204611;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1242088;0;2022 - 06 - 20_122405.378;-;;0;20220620122405
0;0,003780567;0,01;277;277,0716215;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2592281;0;2022 - 06 - 20_122405.489;-;;0;20220620122405
0;0,004696588;0,01;277;277,1505748;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,5180272;0;2022 - 06 - 20_122405.595;-;;0;20220620122405
0;0,005696534;0,01;277;277,1502567;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,3747449;0;2022 - 06 - 20_122405.704;-;;0;20220620122405
0;0,006383878;0,01;277;276,7861977;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,9577214;0;2022 - 06 - 20_122405.814;-;;0;20220620122405
0;0,006397493;0,01;277;276,6559493;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2579555;0;2022 - 06 - 20_122405.919;-;;0;20220620122405
0;0,010216181;0,01;277;276,8970812;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,0530907;0;2022 - 06 - 20_122406.029;-;;0;20220620122405
0;0,010341334;0,01;277;276,5744437;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,5253627;0;2022 - 06 - 20_122406.144;-;;0;20220620122405
0;0,013279506;0,01;277;276,7489314;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,6052852;0;2022 - 06 - 20_122406.251;-;;0;20220620122405
0;0,010409356;0,01;277;276,7830916;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,8357819;0;2022 - 06 - 20_122406.356;-;;0;20220620122405
0;0,014506764;0,01;277;276,8772856;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,0350064;0;2022 - 06 - 20_122406.469;-;;0;20220620122405
0;0,016729473;0,01;277;276,6239744;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,763261;0;2022 - 06 - 20_122406.575;-;;0;20220620122405
0;0,017165885;0,01;277;276,9542656;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,398849;0;2022 - 06 - 20_122406.685;-;;0;20220620122405
0;0,016053626;0,01;277;277,3275818;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7422874;0;2022 - 06 - 20_122406.794;-;;0;20220620122405
0;0,018802345;0,01;277;277,0924754;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,8123103;0;2022 - 06 - 20_122406.904;-;;0;20220620122405
0;0,022746364;0,01;277;276,6220735;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,8421113;0;2022 - 06 - 20_122407.013;-;;0;20220620122405
0;0,020272167;0,01;277;276,5436801;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7524474;0;2022 - 06 - 20_122407.121;-;;0;20220620122405
0;0,025198456;0,01;277;277,1798733;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1732902;0;2022 - 06 - 20_122407.233;-;;0;20220620122405
0;0,022179326;0,01;277;276,576814;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7773045;0;2022 - 06 - 20_122407.342;-;;0;20220620122405
0;0,023372974;0,01;277;276,8863347;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1908409;0;2022 - 06 - 20_122407.451;-;;0;20220620122405
0;0,024677818;0,01;277;277,4107077;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,5980908;0;2022 - 06 - 20_122407.561;-;;0;20220620122405
0;0,026258;0,01;277;277,062206;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,3924005;0;2022 - 06 - 20_122407.670;-;;0;20220620122405
0;0,03012445;0,01;277;277,2973212;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,8560052;0;2022 - 06 - 20_122407.779;-;;0;20220620122405
0;0,028890207;0,01;277;276,521835;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1407227;0;2022 - 06 - 20_122407.889;-;;0;20220620122405
0;0,033767167;0,01;277;276,5555401;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,0554848;0;2022 - 06 - 20_122407.996;-;;0;20220620122405
0;0,034058245;0,01;277;276,6706373;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7716476;0;2022 - 06 - 20_122408.106;-;;0;20220620122405
0;0,034829111;0,01;277;277,3908432;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7522801;0;2022 - 06 - 20_122408.221;-;;0;20220620122405
0;0,036283054;0,01;277;277,1127754;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1082452;0;2022 - 06 - 20_122408.337;-;;0;20220620122405
0;0,037660803;0,01;277;277,3697607;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1870901;0;2022 - 06 - 20_122408.439;-;;0;20220620122405
0;0,039640098;0,01;277;276,6169051;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7560898;0;2022 - 06 - 20_122408.544;-;;0;20220620122405
0;0,042108695;0,01;277;277,3155783;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2442314;0;2022 - 06 - 20_122408.655;-;;0;20220620122405
0;0,044213708;0,01;277;277,3072811;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7813761;0;2022 - 06 - 20_122408.756;-;;0;20220620122405
0;0,044125645;0,01;277;276,5126617;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,26224;0;2022 - 06 - 20_122408.857;-;;0;20220620122405
0;0,046154247;0,01;277;276,5352441;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,8369899;0;2022 - 06 - 20_122408.959;-;;0;20220620122405
0;0,047526469;0,01;277;277,4707854;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2485127;0;2022 - 06 - 20_122409.076;-;;0;20220620122405
0;0,046148234;0,01;277;277,3136909;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,9393727;0;2022 - 06 - 20_122409.188;-;;0;20220620122405
0;0,047103017;0,01;277;277,3786011;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,9371596;0;2022 - 06 - 20_122409.296;-;;0;20220620122405
0;0,0496424;0,01;277;276,822577;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,5685422;0;2022 - 06 - 20_122409.401;-;;0;20220620122405
0;0,049121232;0,01;277;276,5813395;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,8805535;0;2022 - 06 - 20_122409.503;-;;0;20220620122405
0;0,051988793;0,01;277;277,4185027;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7660729;0;2022 - 06 - 20_122409.612;-;;0;20220620122405
0;0,053060717;0,01;277;277,0669457;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,6790614;0;2022 - 06 - 20_122409.721;-;;0;20220620122405
0;0,054380625;0,01;277;277,2060318;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,455616;0;2022 - 06 - 20_122409.829;-;;0;20220620122405
0;0,055612417;0,01;277;276,6222669;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1819281;0;2022 - 06 - 20_122409.936;-;;0;20220620122405
0;0,059431774;0,01;277;276,6077413;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2101627;0;2022 - 06 - 20_122410.044;-;;0;20220620122405
0;0,061909738;0,01;277;277,4543295;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,5822144;0;2022 - 06 - 20_122410.153;-;;0;20220620122405
0;0,061682107;0,01;277;277,0212753;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,5554305;0;2022 - 06 - 20_122410.268;-;;0;20220620122405
0;0,062401164;0,01;277;276,6325805;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7180517;0;2022 - 06 - 20_122410.375;-;;0;20220620122405
0;0,063985981;0,01;277;277,1765893;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2974669;0;2022 - 06 - 20_122410.486;-;;0;20220620122405
0;0,065765907;0,01;277;276,7765932;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,0284556;0;2022 - 06 - 20_122410.593;-;;0;20220620122405
0;0,067639975;0,01;277;276,8186135;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7871118;0;2022 - 06 - 20_122410.705;-;;0;20220620122405
0;0,069374904;0,01;277;277,2334376;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,5324564;0;2022 - 06 - 20_122410.815;-;;0;20220620122405
0;0,069926678;0,01;277;277,2849642;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,3951287;0;2022 - 06 - 20_122410.924;-;;0;20220620122405
0;0,069050013;0,01;277;276,5966372;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,6285205;0;2022 - 06 - 20_122411.028;-;;0;20220620122405
0;0,070150074;0,01;277;276,9796057;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2934314;0;2022 - 06 - 20_122411.137;-;;0;20220620122405
0;0,074530712;0,01;277;277,3623276;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2231128;0;2022 - 06 - 20_122411.250;-;;0;20220620122405
0;0,076501668;0,01;277;277,4559252;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,2769244;0;2022 - 06 - 20_122411.358;-;;0;20220620122405
0;0,073793074;0,01;277;276,7760447;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,7143833;0;2022 - 06 - 20_122411.467;-;;0;20220620122405
0;0,074933409;0,01;277;276,6924222;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,9444431;0;2022 - 06 - 20_122411.575;-;;0;20220620122405
0;0,076656528;0,01;277;276,8114909;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,0687183;0;2022 - 06 - 20_122411.684;-;;0;20220620122405
0;0,077381079;0,01;277;276,7876;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,3701059;0;2022 - 06 - 20_122411.799;-;;0;20220620122405
0;0,080666101;0,01;277;276,6415199;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,3997172;0;2022 - 06 - 20_122411.908;-;;0;20220620122405
0;0,080564727;0,01;277;276,6394905;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,3133015;0;2022 - 06 - 20_122412.013;-;;0;20220620122405
0;0,086163767;0,01;277;276,5842259;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,1486674;0;2022 - 06 - 20_122412.122;-;;0;20220620122405
0;0,085541106;0,01;277;277,0280734;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,4674334;0;2022 - 06 - 20_122412.222;-;;0;20220620122405
0;0,084723893;0,01;277;276,7291874;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,426846;0;2022 - 06 - 20_122412.327;-;;0;20220620122405
0;0,088702044;0,01;277;276,9776683;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277,4427309;0;2022 - 06 - 20_122412.441;-;;0;20220620122405
0;0,088550765;0,01;277;276,670965;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;276,6517505;0;2022 - 06 - 20_122412.547;-;;0;20220620122405
